DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,99,0.0,1.0,-9.41171,-50.37629,47.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,98,0.0,1.0,-9.41055,-50.38195,38.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,98,0.0,1.0,-9.4076,-50.36348,42.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,97,0.0,1.0,-9.39933,-50.37835,111.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,97,0.0,1.0,-9.39623,-50.35986,44.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,96,0.0,1.0,-9.39521,-50.36553,70.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,120,0.0,1.0,-12.18636,-50.89903,21.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,120,0.0,1.0,-12.1751,-50.90096,25.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.9352,-50.28077,38.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,88,0.0,1.0,-11.80736,-50.29265,20.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.73276,-50.59129,31.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.73013,-50.57506,95.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.72908,-50.58486,136.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.72633,-50.56865,75.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,120,0.0,1.0,-11.71848,-50.57708,70.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,118,0.0,1.0,-11.46851,-50.61604,18.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.46427,-50.44686,49.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,119,0.0,1.0,-11.46227,-50.62262,42.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.46146,-50.43007,103.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,118,0.0,1.0,-11.45964,-50.60632,34.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.45864,-50.41323,27.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,119,0.0,1.0,-11.45684,-50.61802,41.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,82,0.0,1.0,-11.45348,-50.30902,39.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,118,0.0,1.0,-11.45244,-50.4489,268.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,117,0.0,1.0,-11.44962,-50.43211,600.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,112,0.0,1.0,-11.44193,-50.42156,32.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,107,0.0,1.0,-11.43092,-50.5776,66.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,101,0.0,1.0,-11.42823,-50.56115,56.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,96,0.0,1.0,-11.42552,-50.54464,50.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,94,0.0,1.0,-11.42281,-50.52809,41.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.42097,-50.66312,159.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,99,0.0,1.0,-11.4192,-50.57962,77.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,119,0.0,1.0,-11.41829,-50.64692,89.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.40934,-50.66512,335.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,119,0.0,1.0,-11.40664,-50.64893,83.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.02743,-50.587,38.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.00838,-50.39883,49.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-11.00552,-50.3816,55.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-10.9964,-50.40087,58.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-10.97329,-50.37638,29.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-10.97244,-50.40494,32.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-10.9705,-50.35903,65.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-10.96686,-50.41292,42.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-10.93245,-50.57596,31.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-10.93094,-50.41911,59.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,120,0.0,1.0,-10.9224,-50.36734,34.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,119,0.0,1.0,-10.91953,-50.34996,31.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,117,0.0,1.0,-10.83275,-50.59864,66.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,114,0.0,1.0,-10.81156,-50.59197,21.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,115,0.0,1.0,-10.81051,-50.39209,25.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,112,0.0,1.0,-10.80885,-50.57515,31.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,112,0.0,1.0,-10.80626,-50.58592,39.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,114,0.0,1.0,-10.79848,-50.39415,35.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,26,0.0,1.0,-11.40603,-50.17402,20.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,26,0.0,1.0,-11.4029,-50.17994,27.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,103,0.0,1.0,-11.11374,-49.92577,23.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,DUERÉ,Cerrado,62,0.0,1.0,-11.09119,-49.71456,21.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,61,0.0,1.0,-11.08793,-49.69512,72.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,47,0.0,1.0,-11.02134,-49.68675,44.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,DUERÉ,Cerrado,47,0.0,1.0,-11.02094,-49.77385,34.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,47,0.0,1.0,-11.02071,-49.69416,49.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,47,0.0,1.0,-10.90003,-50.00172,29.4
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,85,0.0,1.0,-13.22612,-50.6343,33.7
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,85,0.0,1.0,-13.22537,-50.62745,44.6
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,108,0.0,1.0,-12.98232,-50.62674,54.9
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,109,0.0,1.0,-12.98006,-50.75207,85.8
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,110,0.0,1.0,-12.97753,-50.73703,224.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,111,0.0,1.0,-12.97501,-50.72196,54.4
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,112,0.0,1.0,-12.97247,-50.70685,77.1
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,116,0.0,1.0,-12.96121,-50.70881,55.6
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,118,0.0,1.0,-12.95456,-50.73119,42.5
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,118,0.0,1.0,-12.95251,-50.72588,75.1
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,118,0.0,1.0,-12.95211,-50.71606,113.2
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,119,0.0,1.0,-12.94995,-50.71078,90.9
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,119,0.0,1.0,-12.94966,-50.70091,41.1
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,119,0.0,1.0,-12.94929,-50.56906,61.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.93858,-50.56053,29.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,119,0.0,1.0,-12.93701,-50.76526,76.5
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,119,0.0,1.0,-12.93455,-50.75021,313.3
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.93208,-50.73513,292.7
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.9296,-50.72002,219.4
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.91323,-50.54897,61.7
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.90576,-50.64577,85.8
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.90182,-50.55097,21.4
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.89443,-50.64775,29.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.89188,-50.6324,29.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.89041,-50.55297,76.5
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,119,0.0,1.0,-12.88932,-50.61699,184.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.88675,-50.60155,171.7
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.88311,-50.64974,19.5
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.88159,-50.57054,66.9
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.88054,-50.63438,35.4
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.879,-50.55498,113.4
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.87178,-50.65172,12.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.86819,-50.69951,29.6
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,120,0.0,1.0,-12.85527,-50.69285,42.2
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,119,0.0,1.0,-12.85432,-50.68624,39.4
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,117,0.0,1.0,-12.83267,-50.69682,44.5
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,115,0.0,1.0,-12.82137,-50.6988,280.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,107,0.0,1.0,-12.79003,-50.71993,207.8
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,110,0.0,1.0,-12.78747,-50.7047,69.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,SANDOLÂNDIA,Cerrado,66,0.0,1.0,-12.47705,-49.98898,47.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,SANDOLÂNDIA,Cerrado,62,0.0,1.0,-12.47151,-50.00219,23.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,TOCANTINS,SANDOLÂNDIA,Cerrado,60,0.0,1.0,-12.46854,-49.98492,23.5
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,113,0.0,1.0,-14.23112,-51.35065,28.8
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,109,0.0,1.0,-14.22063,-51.35248,32.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,117,0.0,1.0,-14.08374,-50.85882,24.7
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,119,0.0,1.0,-14.08069,-50.85051,32.0
2024/08/28 18:04:00,AQUA_M-T,Brasil,GOIÁS,ITARUMÃ,Cerrado,120,0.0,1.0,-18.6134,-51.79491,63.2
2024/08/28 18:04:00,AQUA_M-T,Brasil,GOIÁS,CHAPADÃO DO CÉU,Cerrado,101,0.0,1.0,-18.50396,-52.39039,16.9
2024/08/28 18:04:00,AQUA_M-T,Brasil,GOIÁS,ITARUMÃ,Cerrado,120,0.0,1.0,-18.61513,-51.8057,10.6
2024/08/28 18:04:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado,19,0.0,1.0,-19.7935,-52.36854,6.6
2024/08/28 18:04:00,AQUA_M-T,Brasil,PARANÁ,NOVA ESPERANÇA,Mata Atlântica,4,0.0,1.0,-23.25295,-52.23742,13.0
2024/08/28 18:02:00,AQUA_M-T,Brasil,PARANÁ,SANTA TEREZA DO OESTE,Mata Atlântica,4,0.0,0.71,-24.98169,-53.65855,8.2
2024/08/28 18:02:00,AQUA_M-T,Brasil,PARANÁ,MARILUZ,Mata Atlântica,4,0.0,1.0,-24.05136,-53.26884,4.8
2024/08/28 18:02:00,AQUA_M-T,Brasil,PARANÁ,MAMBORÊ,Mata Atlântica,4,0.0,1.0,-24.52312,-52.52538,9.8
2024/08/28 18:02:00,AQUA_M-T,Brasil,PARANÁ,QUEDAS DO IGUAÇU,Mata Atlântica,5,0.0,0.54,-25.40795,-53.1,20.6
2024/08/28 18:02:00,AQUA_M-T,Brasil,PARANÁ,QUEDAS DO IGUAÇU,Mata Atlântica,5,0.0,0.54,-25.40654,-53.09017,20.0
2024/08/28 18:02:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,TUPANCIRETÃ,Pampa,4,0.0,0.9,-29.10569,-53.98252,5.7
2024/08/28 18:02:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ROSÁRIO DO SUL,Pampa,6,0.0,0.29,-30.17136,-55.00715,28.7
2024/08/28 18:02:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ROSÁRIO DO SUL,Pampa,6,0.0,0.33,-30.17035,-55.00181,85.5
2024/08/28 18:02:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ROSÁRIO DO SUL,Pampa,6,0.0,0.32,-30.16979,-54.99429,79.4
2024/08/28 18:02:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,DOM PEDRITO,Pampa,6,0.0,0.12,-30.98513,-54.18651,8.6
2024/08/28 18:09:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,9,1.44,0.83,-4.30097,-50.77896,57.6
2024/08/28 18:02:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ITAQUI,Pampa,5,0.0,0.95,-29.19463,-56.05323,8.0
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,PAU D'ARCO,Amazônia,14,0.0,1.0,-7.74325,-50.15086,36.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,14,0.0,0.97,-7.60599,-50.92278,33.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,13,0.0,0.93,-7.29976,-50.99532,28.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,14,0.0,0.89,-7.21215,-50.84134,32.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,13,0.0,0.81,-7.02633,-51.09781,18.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,99,0.0,1.0,-9.236,-51.68618,30.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.23215,-51.66596,263.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,104,0.0,1.0,-9.21796,-51.6445,170.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.17186,-51.78625,106.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.1712,-51.71166,12.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.1711,-51.79308,44.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,104,0.0,1.0,-9.16744,-51.54509,160.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.16716,-51.75734,139.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.16488,-51.74332,49.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.16437,-51.74975,50.7
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.16214,-51.73542,33.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.16075,-51.78812,117.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.1584,-51.77372,66.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.15773,-51.78047,98.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.15758,-51.70604,191.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.15604,-51.75926,49.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.15524,-51.69101,118.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,98,0.0,1.0,-9.14433,-51.76779,49.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,78,0.0,1.0,-9.12179,-51.69751,37.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,72,0.0,1.0,-9.11508,-51.72761,33.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,14,0.0,1.0,-8.90729,-50.92312,27.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,97,0.0,1.0,-9.39817,-50.38403,58.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,14,0.0,1.0,-8.91935,-50.92179,66.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,14,0.0,1.0,-8.90457,-50.90619,26.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,14,0.0,1.0,-8.62521,-50.23337,17.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,13,0.0,1.0,-8.35503,-50.7671,25.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,100,0.0,1.0,-9.23458,-51.68074,115.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.2337,-51.67149,249.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.23142,-51.65694,62.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.22253,-51.67356,41.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.22025,-51.65903,20.9
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,100,0.0,1.0,-9.17831,-51.75562,63.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,100,0.0,1.0,-9.17598,-51.74122,23.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.17356,-51.72628,29.6
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.16951,-51.77178,200.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.16883,-51.77851,129.8
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,101,0.0,1.0,-9.16658,-51.764,134.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,102,0.0,1.0,-9.16247,-51.72849,56.4
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.1601,-51.71394,225.3
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.15984,-51.72059,87.2
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.15769,-51.69915,259.5
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.15547,-51.76597,48.1
2024/08/28 18:06:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,103,0.0,1.0,-9.15526,-51.68424,70.2
